state,latitude,longitude,date,rainfall_mm,river_level_mm,floodrisk
Karnataka,14.5271,76.5297,12/09/2024,13.1,3490,
Maharashtra,20.5958,74.7387,07/09/2024,45.9,3656,
Odisha,20.4512,83.7684,23/08/2024,72.3,4258,
Kerala,10.6804,76.9118,12/08/2024,58.3,4666,
Bihar,26.655,86.1294,04/10/2024,0.7,3675,
Maharashtra,19.4392,76.543,07/06/2024,0,3675,
Gujarat,22.779,70.6252,20/07/2024,75.7,4316,
Bihar,25.1317,85.4012,06/09/2024,72.1,4886,
Karnataka,14.3403,76.6685,26/11/2024,6.1,3172,
Odisha,19.5958,83.2946,18/11/2024,5.2,4075,
Tamil Nadu,9.6629,77.6325,15/06/2024,74,4200,
Kerala,10.4389,76.4021,24/07/2024,63.1,4240,
Odisha,19.5006,85.9218,13/07/2024,41.8,4012,
Odisha,21.191,85.054,16/09/2024,0,3939,
Maharashtra,20.3116,75.0554,04/10/2024,31.2,3865,
Odisha,21.533,85.6093,25/06/2024,77.2,4284,
Gujarat,21.8652,71.0339,14/06/2024,0,3617,
Uttar Pradesh,27.631,80.0899,18/07/2024,8.9,3783,
Maharashtra,19.7809,74.8854,14/10/2024,10.9,3293,
Assam,25.3386,91.3912,29/06/2024,90.7,5138,
Bihar,26.3073,84.3137,24/08/2024,62.7,4369,
Kerala,10.7253,75.6445,30/08/2024,100.7,4582,
Kerala,10.9618,75.7159,23/06/2024,99.5,3927,
Uttar Pradesh,26.9342,81.9041,29/07/2024,76.1,3981,
Uttar Pradesh,28.1062,81.6967,04/07/2024,53.7,4095,
Kerala,11.2141,75.2768,06/11/2024,10.9,3404,
Tamil Nadu,12.4019,79.8782,23/11/2024,4.3,3470,
Kerala,8.9427,77.8683,27/10/2024,0,3476,
Tamil Nadu,10.9559,77.2307,27/06/2024,69,3597,
Odisha,19.7686,85.5604,02/09/2024,0,3745,
Bihar,27.0972,83.9542,10/08/2024,69.6,4920,
Bihar,26.6855,86.5984,29/06/2024,51.6,4168,
Assam,26.26,90.9364,15/10/2024,10.4,3918,
Uttar Pradesh,28.0681,80.6303,13/11/2024,0,3647,
Bihar,24.6031,85.7412,04/09/2024,43,4751,
Bihar,26.8654,84.8608,06/08/2024,117.1,4878,
Kerala,10.5299,77.6886,15/10/2024,32.9,4290,
Gujarat,21.2471,71.9578,02/09/2024,74.3,4195,
Odisha,22.2244,83.5617,25/08/2024,87.8,4148,
Bihar,26.9855,83.8952,24/11/2024,0,3789,
Odisha,21.9177,84.3008,24/06/2024,76.1,4599,
Gujarat,20.8451,70.015,13/06/2024,111.8,3933,
Bihar,24.8007,85.4291,07/10/2024,2.3,3888,
Gujarat,22.1009,72.3252,11/09/2024,72.3,3849,
Maharashtra,20.4943,74.5615,24/10/2024,19,3868,
Bihar,25.92,85.3754,29/06/2024,96.7,5373,
Tamil Nadu,11.6942,79.9724,07/07/2024,61.1,3364,
West Bengal,23.8652,88.0446,26/11/2024,0,3442,
Kerala,9.6573,75.6216,16/11/2024,4.1,3370,
West Bengal,21.6107,87.6805,20/11/2024,29,3696,
Bihar,27.2166,85.7406,17/08/2024,72.6,4438,
Maharashtra,19.3528,74.681,06/07/2024,63,3928,
Bihar,24.9567,85.2016,12/06/2024,55.1,4770,
Assam,26.5761,91.3012,19/10/2024,0,3998,
Kerala,9.8809,77.258,28/11/2024,34.7,3797,
Assam,27.1682,91.9761,15/11/2024,0,4092,
Assam,25.6637,90.9534,21/11/2024,0,3930,
Odisha,20.4173,85.1507,05/10/2024,20.8,3868,
Maharashtra,18.9326,74.7546,08/08/2024,142,5280,
Maharashtra,20.6005,74.2179,14/07/2024,101.4,4562,
West Bengal,21.6983,87.8425,31/07/2024,118.8,4366,
Assam,24.9901,91.3109,06/08/2024,50.6,4471,
Tamil Nadu,9.6412,78.8086,20/11/2024,0.7,3172,
Karnataka,15.2509,75.9771,05/11/2024,9.7,3215,
West Bengal,23.591,88.83,18/08/2024,74.3,4781,
Maharashtra,20.8433,74.6459,23/07/2024,93.1,3997,
Kerala,10.3363,75.925,09/10/2024,12.5,3858,
Gujarat,22.5337,71.9768,28/11/2024,29.3,4138,
West Bengal,21.3918,87.2986,01/07/2024,11.1,3828,
Assam,27.2383,91.2083,15/08/2024,68.5,4338,
Tamil Nadu,10.0249,77.5081,26/10/2024,0,3206,
Kerala,9.3335,75.2559,22/06/2024,62.9,3937,
Uttar Pradesh,26.6123,79.6295,31/10/2024,0,3774,
West Bengal,23.5753,88.1521,26/11/2024,15.3,3856,
Karnataka,14.8102,76.1521,19/10/2024,0.8,3299,
Maharashtra,19.0431,74.8972,24/11/2024,11.2,3426,
Assam,25.3081,91.5237,13/06/2024,96.8,5199,
Kerala,9.9199,76.9998,26/07/2024,70.2,4147,
Karnataka,15.0061,75.2809,21/07/2024,49.7,3790,
Odisha,21.0119,84.3496,18/06/2024,95.4,4971,
Kerala,10.4611,75.1718,27/10/2024,0,3548,
Gujarat,22.2179,70.1475,19/09/2024,93,3944,
Maharashtra,19.3709,76.102,13/08/2024,54.3,4243,
Kerala,10.0384,76.2765,05/09/2024,61.5,3873,
Kerala,9.4786,76.4366,13/08/2024,90.5,4051,
Karnataka,15.6387,75.8312,10/11/2024,3.6,3122,
Odisha,21.5786,86.0353,24/07/2024,58.4,4376,
Bihar,27.3375,83.8692,19/11/2024,0,3900,
Maharashtra,19.2168,75.172,04/11/2024,5.7,3404,
Odisha,20.3045,84.5191,03/06/2024,94.4,4929,
West Bengal,22.65,87.7823,08/11/2024,0,3652,
Gujarat,23.4957,70.204,24/06/2024,78.6,4092,
Gujarat,22.1424,70.1077,21/07/2024,0,3190,
Tamil Nadu,11.1218,79.3852,25/08/2024,74.3,3733,
Bihar,24.4252,84.0979,15/08/2024,48.7,4500,
Assam,27.4205,93.0114,30/07/2024,9.7,3949,
Maharashtra,19.5809,74.7005,28/11/2024,0,3406,
Bihar,25.6017,85.576,13/11/2024,8.5,3884,
Uttar Pradesh,27.0416,81.2419,07/11/2024,13,4080,
Assam,27.1772,92.2464,14/10/2024,6.4,4006,
West Bengal,22.8702,88.5597,22/08/2024,87.9,4888,
Maharashtra,20.957,75.1138,11/07/2024,114.3,5583,
Tamil Nadu,10.0914,77.7897,26/06/2024,75.2,4161,
Kerala,10.1201,77.9688,02/07/2024,59.1,3876,
Uttar Pradesh,27.3554,80.647,25/10/2024,10.9,3615,
Assam,25.1663,92.4325,12/07/2024,77.7,4954,
Uttar Pradesh,26.1149,80.6896,10/11/2024,3.6,3579,
Uttar Pradesh,26.4688,81.9388,03/11/2024,7.4,3617,
Kerala,9.7663,76.2537,02/06/2024,3.1,3590,
Maharashtra,21.1531,76.8405,28/06/2024,116.9,4659,
Kerala,9.9221,75.7714,20/09/2024,0,3611,
Bihar,25.8313,85.2544,03/08/2024,0,3937,
Karnataka,14.8217,74.8565,12/10/2024,14.8,3342,
Maharashtra,19.4228,75.1559,11/11/2024,0,3376,
West Bengal,23.9541,87.1958,23/08/2024,92.5,4613,
Karnataka,16.2556,76.7263,09/10/2024,3.9,3089,
West Bengal,23.2791,87.8569,17/10/2024,6.8,3516,
Odisha,19.5954,83.998,01/08/2024,31.3,3942,
Gujarat,21.5026,71.124,29/10/2024,0,3323,
Bihar,26.9133,86.7361,07/06/2024,0,3646,
Gujarat,21.5071,71.7482,08/10/2024,0,3309,
Uttar Pradesh,27.473,79.6378,18/10/2024,0,3717,
Tamil Nadu,11.6357,79.93,02/06/2024,2.5,3308,
Gujarat,21.9739,72.0802,31/08/2024,47.5,4233,
Assam,25.8153,91.9581,07/06/2024,79.7,5100,
Gujarat,21.3645,71.8007,29/10/2024,4.2,3487,
Assam,25.7326,91.5538,11/11/2024,3.2,4144,
Karnataka,15.3579,75.1384,18/07/2024,14.5,3584,
Tamil Nadu,11.6714,78.6607,16/11/2024,0,3542,
Uttar Pradesh,25.9082,82.0293,09/06/2024,0,3638,
Odisha,20.112,83.2686,01/09/2024,56,4003,
Karnataka,15.5176,74.22,23/11/2024,30.4,3950,
Gujarat,23.4499,70.0196,14/11/2024,11.1,3563,
Gujarat,22.9999,70.6139,25/06/2024,92.2,4419,
Bihar,26.4047,86.1714,20/07/2024,33.4,4495,
Maharashtra,18.7921,76.9715,25/10/2024,1.2,3483,
West Bengal,21.5296,88.0986,11/08/2024,0,3732,
Karnataka,16.3936,75.1575,21/08/2024,82.2,3982,
West Bengal,23.2482,88.3492,21/06/2024,43.6,4398,
Tamil Nadu,10.89,78.521,27/10/2024,23.7,3645,
West Bengal,23.1888,87.6725,22/08/2024,0,3662,
Kerala,8.8234,77.1165,13/08/2024,22.1,3779,
Gujarat,23.4997,71.8407,16/07/2024,79.7,4155,
Gujarat,23.6379,70.4756,05/09/2024,67.8,4074,
Bihar,26.884,86.7171,27/09/2024,80.8,4943,
Uttar Pradesh,27.0787,79.5525,14/10/2024,10.9,4083,
West Bengal,23.092,87.4092,12/06/2024,76.5,4861,
Assam,25.8571,90.3909,16/09/2024,36.1,4257,
Karnataka,14.8327,74.7974,27/10/2024,10,3230,
Maharashtra,20.6831,74.3256,23/11/2024,17.7,3664,
Uttar Pradesh,25.4053,82.1202,30/10/2024,37.8,3888,
Maharashtra,19.5353,76.3901,17/11/2024,0,3810,
Kerala,11.0219,77.7291,28/08/2024,40.5,3736,
Assam,25.9521,90.9417,21/09/2024,73.5,4605,
Assam,27.6076,92.0441,09/08/2024,27.5,4120,
Maharashtra,19.3672,74.8572,05/10/2024,31.3,3604,
Gujarat,22.1233,70.6362,08/08/2024,16.3,3518,
Gujarat,21.5052,72.0863,01/08/2024,92.8,3895,
Bihar,26.1251,85.8743,29/08/2024,44.6,4341,
West Bengal,21.4898,88.8684,19/06/2024,42.9,4003,
Uttar Pradesh,27.4808,81.7268,08/06/2024,74,3988,
Tamil Nadu,11.7516,78.035,18/08/2024,31.2,3188,
Bihar,25.9082,86.0362,23/09/2024,40.2,4215,
Assam,26.5097,92.8727,15/10/2024,22.2,4270,
Gujarat,23.6145,70.4507,14/10/2024,23.7,3419,
Bihar,26.4296,86.3485,30/07/2024,110.5,4668,
Odisha,20.3103,83.8417,25/08/2024,21.9,3675,
West Bengal,23.3061,87.4978,12/10/2024,9.3,3543,
Odisha,19.6997,84.4096,10/09/2024,0,3543,
Karnataka,14.4262,75.652,01/09/2024,69.4,3683,
Odisha,19.4843,83.6563,05/11/2024,17.5,3951,
Uttar Pradesh,26.3662,80.2674,16/10/2024,4.7,3553,
Uttar Pradesh,28.0797,81.7213,22/09/2024,80.4,4759,
Kerala,9.2687,75.0653,30/06/2024,37.9,3814,
Tamil Nadu,10.147,79.0914,22/08/2024,44.4,3655,
Bihar,26.5655,85.5006,18/06/2024,134.6,4837,
Karnataka,16.3832,74.3081,06/10/2024,12.7,3567,
Uttar Pradesh,25.729,81.6234,01/10/2024,15.7,3945,
Karnataka,15.5704,77.1867,17/06/2024,76.2,3803,
Gujarat,23.5077,71.9777,21/11/2024,0,3234,
Kerala,10.6438,76.3125,22/10/2024,12.9,3964,
Assam,25.0443,91.3673,03/11/2024,9.2,4483,
Odisha,19.4706,85.5515,09/07/2024,24.2,3944,
Bihar,25.4746,84.1703,18/06/2024,152.2,5010,
Uttar Pradesh,26.75,80.0264,29/10/2024,4.6,3950,
West Bengal,21.6564,89.2003,26/08/2024,0,4083,
Uttar Pradesh,26.3622,79.6211,16/06/2024,59.7,4038,
Gujarat,23.4836,70.0395,21/06/2024,71.4,4371,
Uttar Pradesh,27.8617,82.2582,30/10/2024,0,3735,
Gujarat,23.6184,71.3936,08/09/2024,100.6,4602,
Tamil Nadu,12.5781,77.5329,15/07/2024,104.6,4392,
Bihar,26.8686,86.107,23/09/2024,42.2,3855,
Gujarat,23.4849,70.5097,29/09/2024,88.4,4287,
Kerala,11.236,77.2338,19/11/2024,31.9,3681,
Karnataka,14.267,75.966,22/09/2024,25.7,3644,
Tamil Nadu,12.3686,77.4362,21/06/2024,0,3396,
Bihar,25.1654,86.781,19/06/2024,64.2,4954,
Uttar Pradesh,26.2245,79.7763,22/06/2024,56.8,4597,
Gujarat,21.8669,71.1902,25/06/2024,67.5,3715,
Tamil Nadu,10.7529,78.2622,02/07/2024,52.9,3402,
Gujarat,23.1392,71.3918,09/07/2024,22.7,3436,
Gujarat,23.5441,71.7635,23/11/2024,0,3396,
Gujarat,20.9735,69.919,14/06/2024,78.1,3987,
West Bengal,21.3083,87.022,10/06/2024,87.3,4851,
Karnataka,16.2742,74.5108,31/08/2024,144.7,5240,
Karnataka,14.9039,74.4503,28/06/2024,96.3,3710,
Maharashtra,20.0447,76.9842,27/08/2024,71.4,4007,
Tamil Nadu,9.7938,78.2162,07/09/2024,52.5,3867,
Assam,27.2872,90.8099,30/08/2024,95.9,5226,
Tamil Nadu,9.6864,79.6753,14/06/2024,102.4,4313,
Uttar Pradesh,25.4882,81.0762,31/07/2024,7.6,3935,
Karnataka,13.9763,74.4381,05/10/2024,14.5,3714,
Odisha,21.0482,83.3422,13/06/2024,73.4,4209,
Gujarat,21.7936,70.3896,20/07/2024,44.9,4140,
Maharashtra,19.2281,74.9108,02/09/2024,13.5,3495,
Assam,27.2579,91.1678,27/06/2024,74.5,4780,
Tamil Nadu,9.796,78.9239,17/09/2024,53.4,3824,
Gujarat,23.1781,70.0251,15/09/2024,44.5,3799,
Tamil Nadu,10.8032,80.149,23/10/2024,24.8,3435,
Bihar,25.0679,84.6153,10/08/2024,71.9,4761,
Uttar Pradesh,25.957,81.6043,05/10/2024,33.9,3947,
Tamil Nadu,11.6415,77.602,26/08/2024,141.8,4831,
Odisha,21.5983,83.2377,03/06/2024,73.3,4182,
Bihar,25.1357,86.067,14/10/2024,8.3,3918,
Gujarat,21.0892,72.5628,09/07/2024,2.8,3238,
Assam,25.9979,92.377,15/08/2024,19.2,4086,
Gujarat,22.3126,72.5628,05/09/2024,55,3693,
Gujarat,21.4073,72.4814,17/11/2024,7.6,3430,
Maharashtra,20.4497,76.5879,18/08/2024,40.2,3724,
Tamil Nadu,10.1207,79.5212,24/11/2024,0,3497,
Gujarat,23.388,72.404,08/09/2024,134.7,4234,
Uttar Pradesh,25.4565,81.3204,07/06/2024,18.6,3755,
Assam,27.6718,91.3975,25/09/2024,33.2,4099,
Gujarat,22.8048,71.7755,08/11/2024,27.5,3500,
Odisha,22.0856,83.9667,14/07/2024,50.5,3903,
Uttar Pradesh,27.3463,81.6812,14/07/2024,120.5,5592,
Uttar Pradesh,27.5679,80.7301,09/07/2024,0,3717,
West Bengal,21.1541,89.8317,17/10/2024,8.5,3977,
Uttar Pradesh,27.5849,82.1915,16/07/2024,121.8,5087,
West Bengal,23.7296,89.2714,06/11/2024,0,3557,
Uttar Pradesh,27.3196,80.3363,28/08/2024,86.1,5302,
Kerala,10.1432,75.4878,28/09/2024,28.9,4079,
Kerala,10.033,76.6339,27/11/2024,2.2,3590,
Bihar,24.9677,83.9914,18/07/2024,48,4529,
Gujarat,20.988,71.0788,31/07/2024,101.9,4061,
Odisha,21.6618,85.9365,12/10/2024,28.2,4380,
Karnataka,16.0807,74.6457,25/08/2024,31.9,3878,
Assam,27.588,90.6749,21/06/2024,90.5,5114,
Maharashtra,20.1486,75.6836,19/10/2024,22.5,3768,
Maharashtra,18.3524,76.6346,12/11/2024,10.8,3368,
Bihar,26.239,85.243,27/10/2024,13.7,3683,
Assam,26.852,91.2858,16/07/2024,91.1,4717,
Karnataka,14.0421,76.3564,14/10/2024,19,3360,
Karnataka,16.03,75.8818,25/06/2024,64,4000,
Karnataka,15.4357,74.7937,25/06/2024,7.9,3306,
West Bengal,23.9753,88.8526,10/07/2024,70.2,4392,
Assam,27.6436,92.3443,10/09/2024,13.8,4540,
Assam,24.8605,91.4475,22/09/2024,0,3947,
Uttar Pradesh,27.2807,80.5119,20/09/2024,51.4,4198,
Uttar Pradesh,28.0589,79.9235,09/10/2024,33,3986,
Uttar Pradesh,25.3533,80.6511,22/07/2024,76.7,5010,
Assam,27.4287,90.6293,02/11/2024,8.4,4016,
Odisha,21.2226,83.5917,06/06/2024,49,4299,
Karnataka,16.2257,75.4111,02/07/2024,72.9,3954,
Karnataka,14.7512,75.3882,29/10/2024,12.8,3524,
Gujarat,21.3456,71.4627,01/11/2024,5.7,3353,
Kerala,10.5757,75.6741,24/11/2024,14.6,3795,
Tamil Nadu,12.4111,77.5234,18/10/2024,0.1,3001,
West Bengal,22.8342,87.2302,11/10/2024,10.3,3697,
West Bengal,22.7902,88.0164,10/11/2024,15.9,3995,
Maharashtra,19.3395,76.2459,21/06/2024,54.3,3797,
Uttar Pradesh,25.6293,81.2457,12/09/2024,88.8,4885,
Bihar,26.6808,85.3458,02/10/2024,1.9,3895,
Karnataka,14.688,75.7376,20/08/2024,40.8,3982,
Uttar Pradesh,27.8403,81.8787,04/09/2024,13.2,3876,
Bihar,26.2892,86.4837,09/09/2024,133.7,5555,
Uttar Pradesh,26.1372,80.6363,04/06/2024,66.3,5086,
Maharashtra,20.826,76.9462,15/06/2024,5.6,3312,
Kerala,11.1592,76.8601,01/06/2024,71.1,4279,
Gujarat,22.2467,70.9803,02/07/2024,66.3,4385,
Bihar,24.6347,84.4264,10/06/2024,94.4,4870,
Tamil Nadu,11.3525,77.4298,21/08/2024,12.4,3353,
Tamil Nadu,10.2066,77.6269,22/11/2024,4.4,3287,
Tamil Nadu,12.432,78.1637,11/08/2024,96.6,3940,
Kerala,8.8223,75.9987,03/08/2024,73.6,4155,
Maharashtra,19.7787,74.5679,22/08/2024,0,3629,
Uttar Pradesh,27.2558,81.9622,14/06/2024,72.7,4226,
Kerala,10.1321,76.8021,15/10/2024,5.9,3492,
Maharashtra,20.8526,74.4043,29/10/2024,0,3539,
Odisha,19.4676,85.2974,07/11/2024,6.4,3725,
Karnataka,15.7074,75.0603,12/06/2024,26.3,3457,
Karnataka,16.0799,75.9694,03/09/2024,132.9,4889,
Kerala,9.4128,75.8173,12/11/2024,18.3,3612,
West Bengal,22.8131,89.5203,29/08/2024,160.3,4630,
West Bengal,23.6637,87.0221,03/08/2024,29.3,3747,
Tamil Nadu,11.4433,79.2567,19/11/2024,15.6,3431,
West Bengal,21.6014,86.9829,26/09/2024,71.1,4289,
Assam,25.7703,92.4538,22/06/2024,15.7,4327,
Kerala,9.5112,76.5386,29/07/2024,0,3844,
Karnataka,15.1654,76.7672,14/09/2024,89.1,4097,
Bihar,24.5296,84.5383,07/11/2024,5.5,4307,
Gujarat,22.4544,70.8266,15/11/2024,0,3116,
Kerala,9.8079,75.8146,03/07/2024,8,3570,
Maharashtra,19.8027,74.7036,15/07/2024,80.3,3769,
Maharashtra,20.1952,75.0353,27/06/2024,92.5,4158,
Tamil Nadu,10.7144,79.3641,13/09/2024,87.1,4273,
Assam,26.1931,92.8628,02/10/2024,11.8,4247,
West Bengal,21.2119,89.4332,18/10/2024,0,3454,
Assam,25.3532,90.3475,10/07/2024,70.6,4490,
Uttar Pradesh,26.2929,81.6792,11/11/2024,49.4,4217,
Gujarat,22.3832,69.9689,03/07/2024,65.2,3890,
Tamil Nadu,10.5602,77.2684,15/08/2024,114.8,4772,
Karnataka,14.6134,75.2442,18/09/2024,60.3,4015,
Karnataka,14.7228,76.6357,19/09/2024,113,4915,
Tamil Nadu,12.5595,79.6875,28/07/2024,29.3,3605,
Kerala,9.4193,77.0376,03/06/2024,34.1,3993,
Tamil Nadu,11.2784,80.1173,24/10/2024,5.4,3241,
West Bengal,22.3891,87.041,06/10/2024,0,3590,
Karnataka,14.2303,76.4771,19/11/2024,43.1,3499,
Kerala,9.0776,77.5182,05/07/2024,147.5,4241,
Maharashtra,18.6553,74.2029,14/07/2024,86.5,4485,
Odisha,21.4462,85.8253,16/06/2024,36.8,4061,
Gujarat,22.6339,71.2791,16/09/2024,1.6,3473,
Gujarat,23.0799,70.3554,02/10/2024,10.8,3435,
Kerala,9.1303,75.1355,02/11/2024,17.2,3792,
Odisha,20.909,85.5771,06/08/2024,67.1,4730,
Kerala,9.8178,77.7081,27/07/2024,70,4491,
West Bengal,21.1829,87.3126,27/08/2024,152.2,4604,
West Bengal,23.3693,89.2437,03/07/2024,117.5,5371,
Tamil Nadu,11.0804,77.4205,17/09/2024,21.6,3292,
Bihar,26.707,85.1624,07/10/2024,0,3939,
Bihar,26.3054,85.5285,27/07/2024,103.1,4388,
Karnataka,14.668,76.2906,23/10/2024,28.1,3447,
Bihar,25.7784,83.8601,29/08/2024,59.5,4184,
Assam,26.8087,91.1414,10/07/2024,1.1,3925,
Maharashtra,20.0896,75.2531,25/06/2024,70.3,3838,
Karnataka,15.8303,77.0771,02/11/2024,22.2,3434,
Karnataka,16.2387,76.1097,28/08/2024,0,3101,
Maharashtra,20.1912,75.1373,29/10/2024,12.1,3609,
Karnataka,16.228,74.8683,27/11/2024,9.3,3290,
Uttar Pradesh,27.1606,82.2823,18/06/2024,0,4042,
West Bengal,21.3322,89.361,09/09/2024,96.5,4199,
Karnataka,14.3731,75.1848,13/09/2024,68.9,3722,
West Bengal,22.4011,87.9487,05/09/2024,89.5,4196,
Karnataka,16.1389,76.8341,18/10/2024,0,3567,
Maharashtra,19.4098,74.3261,14/06/2024,26.8,3946,
Tamil Nadu,12.3719,79.4853,02/10/2024,0,3396,
Maharashtra,19.7028,74.339,24/10/2024,18.4,3574,
Bihar,27.378,85.5591,01/06/2024,57.8,4452,
West Bengal,23.2691,87.9024,07/09/2024,126,5287,
Kerala,9.2263,77.6832,20/06/2024,69.9,3826,
West Bengal,23.0886,88.5232,14/08/2024,19,3575,
West Bengal,21.4063,88.9227,24/09/2024,2.4,3676,
Uttar Pradesh,27.5083,79.6387,12/06/2024,82.2,4303,
Assam,26.2279,92.1604,24/06/2024,46.2,4088,
Uttar Pradesh,26.1876,79.7369,03/06/2024,71.1,4374,
Gujarat,22.232,72.646,29/08/2024,58.6,3668,
Kerala,8.7277,77.9932,26/09/2024,0,3340,
Assam,24.9706,92.2758,02/10/2024,25.7,4441,
Uttar Pradesh,27.0678,80.6726,06/08/2024,42.5,4111,
Karnataka,14.7149,76.2167,02/11/2024,10.5,3577,
Kerala,9.0913,76.8519,09/10/2024,45.1,4282,
Uttar Pradesh,27.8431,81.1366,24/06/2024,77.3,4766,
West Bengal,22.8298,87.2263,27/07/2024,116,5528,
West Bengal,23.6839,89.0845,15/09/2024,44.9,3800,
Bihar,26.2447,85.0949,27/08/2024,64.9,4323,
Karnataka,15.4181,74.5836,22/09/2024,102,3886,
West Bengal,21.926,87.0327,22/07/2024,47,3805,
Odisha,21.7233,83.9188,05/07/2024,39,4406,
Karnataka,14.4091,76.4873,31/10/2024,0,3162,
Kerala,10.1926,75.8017,02/06/2024,62.4,4314,
Gujarat,22.8889,71.7869,04/09/2024,61.8,3664,
Kerala,10.2668,75.7451,09/10/2024,12.7,3709,
West Bengal,21.6288,89.7585,13/09/2024,111.6,4318,
Assam,27.5481,90.7319,02/09/2024,60.5,4798,
Odisha,19.8409,83.77,21/11/2024,1.2,3499,
Karnataka,16.1046,75.8705,10/06/2024,95.6,3848,
Uttar Pradesh,26.6849,81.4097,15/11/2024,4.1,3901,
Karnataka,14.8123,74.2526,13/08/2024,10.4,3357,
Uttar Pradesh,27.7086,81.6284,07/10/2024,25.2,4179,
Bihar,25.2095,85.224,07/07/2024,84.3,4847,
West Bengal,21.8411,88.1182,13/11/2024,13.6,3913,
Kerala,9.1289,76.9456,05/10/2024,16.9,3660,
Assam,26.2719,91.923,18/09/2024,68.8,4826,
Assam,24.8155,91.9338,02/07/2024,42.8,4255,
Bihar,26.3665,83.929,13/09/2024,129.3,5555,
Tamil Nadu,10.8401,79.4788,21/07/2024,74,4087,
Karnataka,13.9454,74.5521,06/08/2024,35.9,3639,
Assam,25.7971,92.0074,26/10/2024,10.3,4133,
Karnataka,14.6467,76.592,13/09/2024,67.3,3416,
Maharashtra,20.4711,75.985,20/08/2024,86.4,4690,
Tamil Nadu,11.0494,79.8083,08/08/2024,52.1,4208,
Uttar Pradesh,26.9627,82.1388,21/09/2024,22.3,3741,
Karnataka,16.3412,74.7034,07/10/2024,38,3389,
Uttar Pradesh,26.9408,79.9226,17/10/2024,7.7,3564,
Kerala,11.3039,77.2851,28/07/2024,91.3,4534,
Uttar Pradesh,27.5527,81.6225,25/08/2024,112.9,4768,
Kerala,9.526,77.5323,08/06/2024,58.7,4311,
Maharashtra,18.6924,76.9979,23/09/2024,30.9,3828,
Tamil Nadu,9.9181,77.7716,02/06/2024,106.6,4443,
Assam,27.6217,91.2902,21/09/2024,50.1,4333,
Karnataka,15.1984,76.5697,21/08/2024,90.3,4839,
Odisha,21.0664,84.3024,03/06/2024,90.1,4607,
Kerala,10.1146,75.8791,18/11/2024,15.6,4020,
West Bengal,22.2463,89.4469,13/11/2024,3.3,3996,
West Bengal,22.9867,88.5311,08/10/2024,27.8,3697,
Uttar Pradesh,27.7816,79.49,13/07/2024,86.7,4593,
Karnataka,14.52,75.5609,01/07/2024,52.9,3810,
Assam,27.5671,91.8561,23/08/2024,133.3,5237,
Maharashtra,19.6703,75.2223,18/06/2024,86,4247,
Bihar,26.2207,84.7155,05/10/2024,17.3,4186,
Gujarat,23.5322,72.0601,22/09/2024,114.6,4360,
Odisha,21.0791,84.3893,10/07/2024,89.3,4756,
Uttar Pradesh,27.2537,81.212,01/07/2024,105.7,5167,
Tamil Nadu,10.4355,77.3692,19/06/2024,4.7,3701,
Gujarat,20.9978,69.8159,12/06/2024,113.7,4817,
Karnataka,14.249,75.9662,08/11/2024,0,3142,
Assam,27.594,91.8439,05/07/2024,52.7,4412,
Karnataka,15.0193,75.6852,16/08/2024,1.5,3578,
Odisha,20.4959,83.7224,08/11/2024,9.8,3874,
Maharashtra,20.3322,76.8783,19/11/2024,11.1,3385,
Maharashtra,18.8333,76.4678,22/09/2024,117.5,4174,
Gujarat,20.8865,70.6559,28/06/2024,14,3487,
West Bengal,22.4376,88.4646,12/09/2024,44.6,4314,
Kerala,9.4349,76.2927,19/07/2024,59.7,4907,
Assam,24.9157,91.3418,29/10/2024,0,4154,
Tamil Nadu,10.068,78.3078,07/08/2024,27.2,3250,
Maharashtra,20.4568,74.4008,05/10/2024,17.4,3565,
Kerala,9.9214,77.6758,30/10/2024,11.2,3533,
Gujarat,22.0279,70.7142,04/07/2024,158.4,5304,
Tamil Nadu,12.0579,79.7268,12/09/2024,39.3,3968,
Maharashtra,20.521,77.1563,11/10/2024,8.9,3402,
Karnataka,15.9626,76.7065,04/07/2024,72.9,3682,
Odisha,21.7116,85.5049,07/10/2024,14.8,3801,
Assam,26.2757,92.8519,04/10/2024,2.1,3940,
Assam,26.9476,91.3253,30/08/2024,66.1,4485,
Maharashtra,18.2187,76.7651,07/07/2024,33.6,3679,
Gujarat,22.8533,69.7816,06/06/2024,87.4,4712,
Maharashtra,19.1692,75.4737,28/06/2024,46.9,4048,
Maharashtra,19.5973,74.8489,05/10/2024,0,3296,
Maharashtra,19.3482,76.4333,09/10/2024,0,3276,
Maharashtra,21.1147,76.629,14/06/2024,41.2,4228,
Odisha,19.7198,84.2557,12/11/2024,11.1,4187,
Odisha,19.5879,83.6223,24/10/2024,10.6,3679,
Odisha,22.2423,85.7285,01/11/2024,0,3762,
Odisha,21.0974,85.4344,11/09/2024,104.5,5051,
Maharashtra,20.0665,74.8976,27/06/2024,57.1,3798,
Kerala,10.8754,77.6645,16/11/2024,0,3322,
West Bengal,23.6782,88.9608,15/08/2024,86.7,4747,
Karnataka,16.1906,75.5635,13/06/2024,118.1,4551,
Tamil Nadu,9.9246,78.0584,12/06/2024,73.4,3996,
Maharashtra,19.8766,75.1773,09/06/2024,39.7,3668,
Uttar Pradesh,27.1192,80.1631,29/07/2024,71.5,4161,
Karnataka,15.5848,74.2529,27/11/2024,0,3370,
